raw_id,source,event_date,date_header,section,entry_type,text,source_url,scraped_at,Keyword_score,
wt_0102,wikipedia_timeline,3/9/2026,9-Mar,Other developments,p,Iran declared that they would bring more security passage to the countries that expel US and Israel ambassadors.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#9_March,2026-07-17T02:45:35,0,
wt_0104,wikipedia_timeline,3/10/2026,10-Mar,US–Israeli strikes,p,"HRANA reported 202 attacks across 19 provinces, with 53 casualties including at least 17 civilians killed and 19 injured, as well as 8 unclassified deaths. An attack on an intersection along Tehran's Resalat Highway resulted in a large number of civilian casualties. Other targets stuck included airbases in Bandar Abbas and Isfahan, an IRGC intelligence headquarters in Qom, the Kerman Airport fuel depot, a law enforcement building in Azarshahr, the Najafabad courthouse, a residential neighborhood in Mehrshahr, and a battery company and municipal informatics building in Tehran. Israel said that it struck a weapons research site in Tehran. The US said it struck multiple Iranian minelaying ships.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#10_March,2026-07-17T02:45:35,0,
wt_0105,wikipedia_timeline,3/10/2026,10-Mar,Iranian strikes,p,"Abu Dhabi National Oil Company shut down its Ruwais refinery due to fire from a drone strike. Saudi Civil Defense said that a drone fell in Al-Zulfi City , causing material damage but no injuries. Iran targeted US military sites in Harir Air Base in the Kurdistan region of Iraq.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#10_March,2026-07-17T02:45:35,0,
wt_0106,wikipedia_timeline,3/10/2026,10-Mar,Iranian strikes,p,Syrian media reported that Israeli had intercepted Iranian drones in the towns of Jalin and the Israeli-occupied town of Quneitra .,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#10_March,2026-07-17T02:45:35,0,
wt_0107,wikipedia_timeline,3/10/2026,10-Mar,Other developments,p,The UNHCR reported that about 700 thousand people were displaced in Lebanon by Israeli bombing and mass evacuations.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#10_March,2026-07-17T02:45:35,0,
wt_0108,wikipedia_timeline,3/11/2026,11-Mar,US–Israeli strikes,p,"HRANA reported 208 attacks in 22 provinces and at least 44 casualties, including 14 civilians killed and 6 injured. Targets hit included army and IRGC bases in Isfahan and Chabahar, a missile site in Khomeinishahr, a police station in Saqqez, a training garrison in Birjand, the Persian Gulf Martyrs Hospital in Bushehr, the Shaqayeq Girls' School in Khomein, a gas station and oil depot in Tehran, and two residential homes in Bandar Lengeh. Israeli drone strikes hit checkpoints in Tehran, killing at least ten people, including several Basij members. Among the dead in the strike was eleven-year-old child soldier Alireza Jafari , whose death was cited by Amnesty International , which called the organized Iranian recruitment of children as young as Jafari a war crime .",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#11_March,2026-07-17T02:45:35,0,
wt_0109,wikipedia_timeline,3/11/2026,11-Mar,Iranian strikes,p,"Iran fired dozens of missiles at targets throughout the Gulf region as the US and Israel launched attacks on targets in Iran. IRGC announced attacks against Camp Buehring in Kuwait in a two-pronged missile attack, as well as drone and missile attacks on US infrastructure at the Mina Salman port in Bahrain ( Naval Support Activity Bahrain ), as well as the Kuwait Naval Base (Camp Patriot) and Ali Al Salem Air Base in Kuwait. Two drones fell near Dubai International Airport , wounding four people. Drones also struck fuel tanks at the Port of Salalah , Oman, leading the port to suspend its operations.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#11_March,2026-07-17T02:45:35,0,
wt_0111,wikipedia_timeline,3/12/2026,12-Mar,US–Israeli strikes,p,"HRANA recorded 312 attacks in 15 provinces and at least 124 casualties including 10 civilians killed and 91 injured, as well as 21 deaths that could not be immediately classified as civilian or military. Targets included the 92nd Armored Division and a military headquarters in Ahvaz, production units and a warehouse in an industrial district in Arak, a naval base in Konarak, the Dareh Shour tourist camp in Qeshm, Rashk-e Jenan Historic Palace in Isfahan, residential areas in Behbahan and Ahvaz, and the Boostan Hospital in Ahvaz.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#12_March,2026-07-17T02:45:35,0,
wt_0112,wikipedia_timeline,3/12/2026,12-Mar,US–Israeli strikes,p,"The Popular Mobilization Forces (PMF) militia's 18th brigade headquarters in Al-Qa'im , Iraq, was hit by a direct strike. The overnight strikes on Al-Qa'im killed 15 people, while another strike on a PMF base near Kirkuk killed five people. The strikes on the PMF were condemned by the Iraqi government.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#12_March,2026-07-17T02:45:35,0,
wt_0113,wikipedia_timeline,3/12/2026,12-Mar,Iranian strikes,p,"Iran fired 10 ballistic missiles with multiple warheads at Tel Aviv; Israel reported 124 people injured. Iran said it targeted IDF bases including Palmachim Airbase , and Ovda Airbase as well as the Shin Bet headquarters.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#12_March,2026-07-17T02:45:35,0,
wt_0114,wikipedia_timeline,3/12/2026,12-Mar,Iranian strikes,p,"On the night of 11 to 12 March, Iranian drones hit Bahrain International Airport on Muharraq Island and set fuel tanks on fire. They also hit coalition military camps near Erbil and Baghdad in Iraq, wounding a number of US soldiers. 2 drones were shot down by British troops. A drone attack on a Peshmerga base in the Malla Qara [ ar ] subdistrict of Makhmur district , injured six French soldiers. One soldier, Arnaud Frion, 7th Chasseurs Alpins was later reported killed in action.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#12_March,2026-07-17T02:45:35,0,
wt_0115,wikipedia_timeline,3/12/2026,12-Mar,Iranian strikes,p,"Two fuel tankers, Maltese-flagged Zefyros (IMO 9515917) and Marshall Islands-flagged Safesea Vishnu (IMO 9327009), are attacked in Iraqi waters and catch fire. Iraqi oil terminals suspend operations. Reporters assume that the ships have been attacked by Iranian explosive-laden boats.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#12_March,2026-07-17T02:45:35,0,
wt_0116,wikipedia_timeline,3/12/2026,12-Mar,Other developments,p,"An American Boeing KC-135 Stratotanker crashed in western Iraq, killing all six crew. Another was damaged and made an emergency landing.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#12_March,2026-07-17T02:45:35,0,
wt_0118,wikipedia_timeline,3/12/2026,12-Mar,Other developments,p,The UN High Commissioner for Refugees announced that 3 million people in Iran had been internally displaced due to the war.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#12_March,2026-07-17T02:45:35,0,
wt_0119,wikipedia_timeline,3/13/2026,13-Mar,US–Israeli strikes,p,"The US bombed Kharg Island , a major Iranian oil export hub, with Trump stating that every military site was destroyed on the island . Explosions were reported in Tehran during rallies for Quds Day . One person was killed by shrapnel.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#13_March,2026-07-17T02:45:35,0,
wt_0120,wikipedia_timeline,3/13/2026,13-Mar,Iranian strikes,p,"An Iranian missile strike in Zarzir , Israel damaged around 300 homes and injured around 60 people. A drone attack at the Awahi Industrial Area of Sohar , Oman, killed two people and injured 11 others.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#13_March,2026-07-17T02:45:35,0,
wt_0121,wikipedia_timeline,3/13/2026,13-Mar,Iranian strikes,p,"The US Rewards for Justice Program offered an up to US$10 million bounty for ten top Iranian leaders, including Mojtaba Khamenei .",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#13_March,2026-07-17T02:45:35,0,
wt_0122,wikipedia_timeline,3/13/2026,13-Mar,Iranian strikes,p,The Wall Street Journal reported that a strike on Prince Sultan Air Base earlier in the week damaged five US refueling tankers.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#13_March,2026-07-17T02:45:35,0,
wt_0123,wikipedia_timeline,3/14/2026,14-Mar,US–Israeli strikes,p,"HRANA recorded 285 attacks in 18 provinces, with the largest number of attacks in Isfahan. At least 24 civilians, including one child, were killed and 4 were injured. Targets included naval facilities in Bandar Abbas, Shiraz International Airport and an electronics factory in Shiraz, an aerospace research center in Tehran, as well as residential units in the Javadieh neighborhood and the dormitory of the Shooting Sports Federation. An aircraft manufacturing company in Shahin Shahr was hit, as was the Jamkaran Grand Mosque in Qom, a food processing factory in Sirjan and a residential house in Yazd. The IDF announced that it killed two senior members of the Khatam al-Anbiya Central Headquarters intelligence unit who were appointed as its acting chiefs after the killing of Saleh Asadi .",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#14_March,2026-07-17T02:45:35,0,
wt_0124,wikipedia_timeline,3/14/2026,14-Mar,Iranian strikes,p,"A drone attack on Fujairah 's oil terminal caused a fire that forced a partial suspension of operations. A helipad at the US embassy in Iraq in Baghdad was struck by an aerial attack. A drone attack on the Ahmad al-Jaber Air Base lightly injured three Kuwaiti soldiers. Another attack on the Kuwait International Airport damaged a radar system. Iranian missile fragments hit Eilat , seriously injuring a child and lightly injuring another man.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#14_March,2026-07-17T02:45:35,0,
wt_0127,wikipedia_timeline,3/15/2026,15-Mar,US–Israeli strikes,p,"HRANA recorded 494 attacks in 16 provinces and a total of at least 49 casualties, including 11 civilians killed and 22 injured. Early on 15 March, heavy airstrikes were reported in the Isfahan area, along with 20 explosions heard near Shiraz , heavy explosions in southern Tehran, Dezful Air Base , Khomein , and Hamadan . A video showed extensive damage from an airstrike at the Jask port in Hormozgan Province . Residents throughout the country have reported increased deployment of security forces. A joint US–Israel attack on Isfahan killed 15 people. Targets of the day's strikes included airbases in Isfahan, Dezful and Bandar Abbas, the Kobraei missile base, the Al-Hadid Garrison in Ahvaz, a courthouse in Hamadan, two schools in Joulan, a sports hall in Arak, a municipal warehouse in Nobriz, and a medical center in the suburbs of Tehran.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#15_March,2026-07-17T02:45:35,0,
wt_0128,wikipedia_timeline,3/15/2026,15-Mar,Iranian strikes,p,"The IRGC said it had launched its ""50th wave of operations"" against American bases (in UAE , Bahrain and Kuwait). Iran's military vowed to ""pursue and kill"" Israeli prime minister Benjamin Netanyahu.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#15_March,2026-07-17T02:45:35,0,
wt_0129,wikipedia_timeline,3/15/2026,15-Mar,Iranian public,p,"As of 15 March, pro-government rallies have been visible in Tehran's major squares.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#15_March,2026-07-17T02:45:35,0,
wt_0130,wikipedia_timeline,3/16/2026,16-Mar,US–Israeli strikes,p,"65% of the day's attacks hit Tehran, with the remainder in a geographically dispersed pattern. HRANA recorded 243 attacks and at least 66 casualties, including 21 civilians killed and 31 injured. Targets included the District 13 Air Force Base in Tehran, the Peykanshahr Basij Base, and Mehrabad International Airport , where the IDF said that it destroyed an aircraft used by senior Iranian officials, including former supreme leader Ali Khamenei. An electricity department building and eleven residential buildings in Tehran, including an eight-story building on Zarafshan Street, were destroyed in the strikes. Military targets in Chabahar and Shiraz, as well as the Shahed Imam Reza School in Khomein and a desalination plant in Nikshahr. It also said that it destroyed a space research facility in Tehran that was used to develop attack satellites. Kata'ib Hezbollah announced the death of Abu Ali al-Askari, a senior commander who was reportedly killed in Baghdad.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#16_March,2026-07-17T02:45:35,0,
wt_0131,wikipedia_timeline,3/16/2026,16-Mar,Iranian strikes,p,"A drone attack set a fuel tank at Dubai International Airport on fire in the early morning. Flights were initially suspended, but service was restored over the course of the morning. A drone attack also caused a fire at the Port of Fujairah , and a Palestinian was killed by a rocket near Abu Dhabi.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#16_March,2026-07-17T02:45:35,0,
wt_0132,wikipedia_timeline,3/16/2026,16-Mar,Iranian strikes,p,"The first two floors of the Royal Tulip Al-Rasheed Hotel in Baghdad's Green Zone were hit by a drone whilst hosting a European Union and Saudi Arabian delegation. The attack was not claimed by anyone, however, due to the proximity of a similar attack that had happened 48 hours earlier against the US embassy in Baghdad, it is suspected to have been an Iranian attack.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#16_March,2026-07-17T02:45:35,0,
wt_0133,wikipedia_timeline,3/16/2026,16-Mar,Other items,li,The Lebanese Ministry of Health: 38 healthcare workers have been killed and 69 injured since the escalation of the Israeli attacks on the country.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#16_March,2026-07-17T02:45:35,0,
wt_0134,wikipedia_timeline,3/16/2026,16-Mar,Other items,li,"886 were killed in Israeli attacks on Lebanon from 2 to 16 March; and 2,141 people were also injured.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#16_March,2026-07-17T02:45:35,0,
wt_0136,wikipedia_timeline,3/17/2026,17-Mar,US–Israeli strikes,p,"HRANA recorded 179 attacks and at least 19 total casualties, included 3 civilians killed and 4 injured. Drone attacks targeting police stations and checkpoints increased, even in densely populated urban areas. Almost half of the day's attacks were on targets in the Tehran province. The Basij Command Headquarters and the IRGC garrison in Saadat Abad were hit, as were the Panahi Sports Complex, the Shahid Kazemi Sports Complex and two wrestling halls. Historic buildings in the Saadabad complex were damaged. The Shahid Ebadat garrison in Marivan and a missile site in Khomeini Shahr were also targeted. A strike hit the area of the Bushehr Nuclear Power Plant , causing no damage. Several senior Iranian officials, including Ali Larijani , Basij chief Gholamreza Soleimani , and 300 Basij officials were killed by overnight Israeli airstrikes . The US used GBU-72 ""bunker bombs"" to target sites believed to contain Iranian anti-ship missiles ,.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#17_March,2026-07-17T02:45:35,0,
wt_0137,wikipedia_timeline,3/17/2026,17-Mar,Iranian strikes,p,Iran launched a missile barrage that killed an elderly couple in Ramat Gan while they were on their way to a bomb shelter. Iranian missiles also damaged platforms at the Tel Aviv–Savidor Center railway station .,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#17_March,2026-07-17T02:45:35,0,
wt_0138,wikipedia_timeline,3/17/2026,17-Mar,Iranian strikes,p,Kuwait-flagged liquified petroleum tanker Gas ⁠Al Ahmadiah suffered minor damage after being attacked by a projectile east of Fujairah .,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#17_March,2026-07-17T02:45:35,0,
wt_0141,wikipedia_timeline,3/18/2026,18-Mar,US–Israeli strikes,p,"A video showed a heavy strike in northern Tehran on Wednesday morning. Israel said that it targeted Iran's command centers in Tehran. A medical center in Tehran was also hit. Parts of the Iranian South Pars gas field were hit by an Israeli airstrike , and the gas field's refineries in Asaluyeh were also hit. Israeli strikes targeted at least five Iranian naval vessels in the Caspian Sea , with explosions being heard in Bandar-e Anzali , threatening some of the two-way weapons traffic between Russia and Iran, mainly Shahed drone equipment, although the two countries also transport equipment through Azerbaijan. An airstrike hit the courthouse in Larestan . HRANA recorded 79 attacks and at least 125 casualties. At least 15 civilians were killed and 105 were injured.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#18_March,2026-07-17T02:45:35,0,
wt_0144,wikipedia_timeline,3/19/2026,19-Mar,US–Israeli strikes,p,"HRANA reported 70 attacks in 12 provinces, and at least 75 casualties including 25 civilians killed and 5 wounded. The day's strikes were the first to target the Caspian Sea region, with strikes hitting several other provinces as well, especially Iran's oil and gas facilities in Asaluyeh. The IDF said that it destroyed an IRGC Mil Mi-17 helicopter in Sanandaj Airport . An Israeli strike targeted Basij members. Israel said that it would continue to attack people associated with the Iranian government. The representative of the armed forces to the Basij , Afshin Naghshbandi , was killed in an airstrike. An airstrike on a Basij checkpoint in Tabriz killed 13 fighters and injured 18 others.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#19_March,2026-07-17T02:45:35,0,
wt_0145,wikipedia_timeline,3/19/2026,19-Mar,Iranian strikes,p,"A BAZAN Group refinery in Haifa was hit during a broader Iranian missile attack on the area. Mina Al-Ahmadi refinery in Kuwait was hit by Iranian drones, causing a fire. A US F-35 was allegedly damaged by Iranian fire during a combat mission over Iran. The aircraft made an emergency landing at a US airbase in the Middle East. IRGC published footage of the shooting. This is considered as the first direct hit on an F-35 in history.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#19_March,2026-07-17T02:45:35,0,
wt_0146,wikipedia_timeline,3/19/2026,19-Mar,Other developments,p,"Netanyahu hosted a press conference asserting he was well. Qatar declared the Iranian military and security attachés persona non grata , giving them 24 hours to leave the country.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#19_March,2026-07-17T02:45:35,0,
wt_0147,wikipedia_timeline,3/20/2026,20-Mar,US–Israeli strikes,p,"HRANA recorded 640 strikes in 17 provinces, and at least 68 casualties including 4 civilians killed and 6 injured. Targets hit included Basij and army bases and garrisons in Semnan, Ahvaz, Bandar Abbas and Urmia. Residential and administrative buildings were hit in Tehran, as were the Falak-ol-Aflak Historic Site in Khorramabad, an accommodation complex in Shahmirzad and a residential building in Karaj. IRGC spokesman Ali Mohammad Naini and his deputy were assassinated by an Israeli airstrike. The IDF also announced that Basij intelligence chief Ismail Ahmadi was killed in the strike that killed Gholamreza Soleimani .",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#20_March,2026-07-17T02:45:35,0,
wt_0148,wikipedia_timeline,3/20/2026,20-Mar,Iranian strikes,p,"Iran allegedly launched two ballistic missiles towards Diego Garcia , which houses a US–UK military base , though both failed to hit the island. While one of the missile broke apart mid-flight, another was intercepted by a SM-3 air defence missile launched by a US warship. Iran later denied claims that it launched missiles towards Diego Garcia, saying that it was an ""Israeli false flag"" attack.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#20_March,2026-07-17T02:45:35,0,
wt_0150,wikipedia_timeline,3/20/2026,20-Mar,Other developments,p,"Iran denied targeting Turkey and Oman, saying that they were ""Israeli false flag"" attacks. Switzerland announced that the country would not issue licences to export weapons by companies to the United States, citing neutrality .",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#20_March,2026-07-17T02:45:35,0,
wt_0151,wikipedia_timeline,3/21/2026,21-Mar,US–Israeli strikes,p,"HRANA reported 348 attacks in 16 provinces, and at least 16 casualties including 8 civilians killed and 6 injured. The majority of the day's strikes targeted the Tehran area. Targets hit included Imam Ali Hospital in Andimeshk, a tourist complex in Ahvaz, passenger and fishing piers in Bushehr, military facilities in Tehran, Bandar Abbas, Yazd and Dezful, and the regional headquarters of the IRGC in Isfahan. Israeli airstrikes targeted several Tehran sites used to produce ballistic missiles. Iran said that an airstrike hit a uranium enrichment center in Natanz . The IDF said that it struck an alleged nuclear weapons development and research site at Tehran's Malek-Ashtar University of Technology . A Basij site in Najafabad was ""flattened"" in an airstrike.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#21_March,2026-07-17T02:45:35,0,
wt_0153,wikipedia_timeline,3/22/2026,22-Mar,US–Israeli strikes,p,"HRANA recorded 206 attacks in 15 provinces with at least 4 casualties including one civilian killed and three injured. Targets hit included an airbase and naval base in Bushehr, the garrison in Garmdareh, an airbase and two power plants in Bandar Abbas, an army aviation base in Isfahan, residential buildings in Tabriz and Mohammadshahr, and the Shohada-ye Kargar Sports Complex in Masjed Soleyman. Airstrikes took place in several other places throughout Iran, including Ahvaz , Chabahar , Rasht , and Yazd . A powerful early morning explosion in Tehran briefly lit up the sky in the area. Ebrahim Mortazavi-Nasb, a Basij commander, was killed in an airstrike. Buildings were destroyed in an airstrike in the Alborz province .",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#22_March,2026-07-17T02:45:35,0,
wt_0154,wikipedia_timeline,3/22/2026,22-Mar,Iranian and Iran-aligned strikes,p,"Iranian missile attacks injured 15 people across central Israel. A Hezbollah rocket strike hit a car in Misgav Am , killing a man.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#22_March,2026-07-17T02:45:35,0,
wt_0155,wikipedia_timeline,3/23/2026,23-Mar,US–Israeli strikes,p,"HRANA recorded 379 attacks in 20 provinces, and at least 175 casualties including 38 civilians killed and 138 injured. A majority of the day's attacks were carried out on Tehran. Targets hit included an air force base, a gas company and residential buildings in Tehran, bases and garrisons in Garmdareh, Khorramabad and Bushehr, the Shohada-ye Pasdar School in Khorramabad and the Velayat Cultural Center in Shahr-e Rey.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#23_March,2026-07-17T02:45:35,0,
wt_0156,wikipedia_timeline,3/23/2026,23-Mar,Iran-aligned strikes,p,"Seven rockets were launched by a pro-Iranian Iraqi militia at a base in the Al-Hasakah Governorate , which was recently vacated by American forces.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#23_March,2026-07-17T02:45:35,0,
wt_0157,wikipedia_timeline,3/23/2026,23-Mar,Other developments,p,"President Trump postponed US strikes against Iranian powerplants for five days amid ""productive"" negotiations. Iran denied Trump's claims about productive conversations and its Foreign Ministry stated that there will be no negotiations until Iran's goals have been achieved. Eyewitnesses in Iran described Basij patrols and security checkpoints stationed overnight throughout the country.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#23_March,2026-07-17T02:45:35,0,
wt_0158,wikipedia_timeline,3/24/2026,24-Mar,US–Israeli strikes,p,"HRANA recorded 108 attacks in 10 provinces, and at least 61 casualties including 12 civilians killed and 38 injured. The heaviest strikes were in Khuzestan and Isfahan. Strikes hit missile sites in Tabriz and Borazjan, military industries, a gas company facility and civilian businesses in Isfahan, a gas pipeline in Khorramshahr, a sports complex in Andimeshk, and a Basij base and residential buildings in Tehran. Airstrikes were also reported in Shahin Shahr , Najafabad , the Jowzdan industrial zone, and Bandar Kangan . An overnight US strike on a base in Al Anbar killed at least 15 and injured 30 members of the Iraqi Popular Mobilization Forces . The group announced the death of Saad Dawai, its operations commander in Anbar . A strike also hit the home of PMF leader Falih al-Fayyadh in Mosul .",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#24_March,2026-07-17T02:45:35,0,
wt_0159,wikipedia_timeline,3/24/2026,24-Mar,Iranian strikes,p,"Iranian missiles were launched at targets in Tel Aviv , Eilat , Dimona and Haifa . Several people were injured. Kuwait reported damage to power lines due to Iranian attacks. Iranian missiles were intercepted over Beirut , resulting in minor injuries. A worker from Morocco was killed and several soldiers injured during an Iranian drone attack on Bahrain .",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#24_March,2026-07-17T02:45:35,0,
wt_0160,wikipedia_timeline,3/24/2026,24-Mar,Other developments,p,Iran appointed Mohammad Bagher Zolghadr as secretary of the Supreme National Security Council following the assassination of Ali Larijani .,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#24_March,2026-07-17T02:45:35,0,
wt_0161,wikipedia_timeline,3/25/2026,25-Mar,,li,"Iranian drones set a fuel depot on Kuwait's international airport on fire, while security forces reported that another six drones were intercepted.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#25_March,2026-07-17T02:45:35,0,
wt_0162,wikipedia_timeline,3/25/2026,25-Mar,,li,"An Iranian missile was intercepted over Jordan , with debris coming down near the capital Amman . The IDF reported at least one rocket intercepted.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#25_March,2026-07-17T02:45:35,0,
wt_0163,wikipedia_timeline,3/25/2026,25-Mar,,li,An Iranian missile impacted on a field near Israel's largest powerplant near Hadera . No injuries or damages were reported.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#25_March,2026-07-17T02:45:35,0,
wt_0164,wikipedia_timeline,3/25/2026,25-Mar,,li,11 people in northwestern Iran were killed by airstrikes.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#25_March,2026-07-17T02:45:35,0,
wt_0165,wikipedia_timeline,3/25/2026,25-Mar,,li,Two sites in Tehran that produced cruise missiles were destroyed by airstrikes.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#25_March,2026-07-17T02:45:35,0,
wt_0166,wikipedia_timeline,3/25/2026,25-Mar,,li,"Overnight strikes were reported in numerous Iranian cities, including Chabahar , Nowshahr , and Larestan .",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#25_March,2026-07-17T02:45:35,0,
wt_0167,wikipedia_timeline,3/25/2026,25-Mar,,li,Israel says it destroyed a naval research center in Isfahan.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#25_March,2026-07-17T02:45:35,0,
wt_0168,wikipedia_timeline,3/25/2026,25-Mar,,li,Iran claimed that it had fired Qader cruise missiles against USS Abraham Lincoln . The ship was not harmed.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#25_March,2026-07-17T02:45:35,0,
wt_0169,wikipedia_timeline,3/25/2026,25-Mar,,li,"Seven Iraqi Army soldiers were killed in a U.S airstrike near a PMF site in western Anbar, Iraq.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#25_March,2026-07-17T02:45:35,0,
wt_0170,wikipedia_timeline,3/26/2026,26-Mar,US–Israeli strikes,li,"The IDF announced that Navy Commander of the IRGC, Alireza Tangsiri , was killed by a strike in Bandar Abbas . This was later confirmed by the IRGC.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#26_March,2026-07-17T02:45:35,0,
wt_0171,wikipedia_timeline,3/26/2026,26-Mar,US–Israeli strikes,li,"Iranian media reported two teenagers were killed in Shiraz during an US–Israeli attack on a residental area. Further attacks were reported from Iranian towns of Bandar Abbas, Karaj , Mashhad and Taybad .",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#26_March,2026-07-17T02:45:35,0,
wt_0173,wikipedia_timeline,3/26/2026,26-Mar,Iranian strikes,li,"Iran claimed to have shot down an F/A-18 over Chabahar . US CENTCOM denied the shootdown, stating that no US aircraft had been hit by Iranian missiles.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#26_March,2026-07-17T02:45:35,0,
wt_0174,wikipedia_timeline,3/26/2026,26-Mar,Iranian strikes,li,Debris from an intercepted Iranian missile killed two civilians in Abu Dhabi .,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#26_March,2026-07-17T02:45:35,0,
wt_0175,wikipedia_timeline,3/26/2026,26-Mar,Other developments,li,"According to the open-source-intelligence investigative journalism group Bellingcat , the US apparently deployed what experts identified as BLU-91/B antitank landmines from a GATOR scatterable mine system over the village of Kafari , located near the southern Iranian city of Shiraz , early in the morning. No party in the war was known to possess the system besides the US, which had not used scatterable antitank landmines in conflict since the Gulf War in 1991 and had last used an antipersonnel mine in a single incident in 2002 during the War in Afghanistan . Photographs and videos of the landmines were posted on social media by state-controlled Islamic Republic of Iran Broadcasting , semi-official Tasnim News Agency , and Canadian independent journalist Dimitri Lascaris , who was accompanied by representatives of the Iranian government. Tasnim News Agency reported that the landmines had caused multiple casualties and published images of them that showed the presence of aeroballistic adapters, indicating that they had been scattered by an aircraft-dropped dispenser. Lascaris said that he had seen four landmines while touring Kafari and posted footage of a bloodstain where witnesses said that a 31-year-old father had been killed by one of the landmines, which are prone to detonating when moved, after picking it up near his vehicle. The landmines may have been deployed in Kafari to prevent vehicles from accessing Shiraz South Missile Base , which was located about two kilometers away from some of the landmines.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#26_March,2026-07-17T02:45:35,0,
wt_0176,wikipedia_timeline,3/26/2026,26-Mar,Other developments,li,"Rahim Nadali, an official from the Iranian Revolutionary Guards Corps , announced the ""For Iran"" initiative which allows children as young as 12 to be recruited into the IRGC in security-related roles.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#26_March,2026-07-17T02:45:35,0,
wt_0177,wikipedia_timeline,3/26/2026,26-Mar,Other developments,li,"Donald Trump claimed that the Iranian leadership was ""begging"" for a peace deal and declares opposing Iranian government statements as false and hinted that Iranian negotiators don't go public because they fear their own people.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#26_March,2026-07-17T02:45:35,0,
